id,fit,a,b,cdf_r2_score,pdf_r2_score
319,pdf,1.006700266540723,0.6045481365730612,-10.159484288137245,
320,pdf,1.0110214996216023,0.5480393983267399,-8.80991912663611,
321,pdf,1.0087676052774404,0.6085140182951726,-9.763751037089309,
322,pdf,1.0099863073943804,0.5899389780964459,-5.872130287017823,
323,pdf,1.0086715936368413,0.6190554181627622,-8.434961489293855,
324,pdf,1.0083347680948085,0.607678878583061,-5.813542116125039,-0.4473239619878815
326,pdf,1.0086210726186453,0.624258713359862,-7.663867765993562,
327,pdf,1.0106013252144348,0.5565783691465828,-8.565898320492856,
328,pdf,1.0095953386379608,0.5829958650316465,-6.879491031029655,
329,pdf,1.0118067537355802,0.5847328253516797,-13.486918966451881,-0.3156980086882448
330,pdf,1.011527118870304,0.5588404434983014,-6.68254842795119,-0.44816125462690604
332,pdf,1.008514391642788,0.6331187962784978,-7.88145872614259,-0.4000661612117129
333,pdf,1.0087584772516875,0.639748167757678,-9.405740100980411,
334,pdf,1.0078865049281953,0.6216980895743661,-7.104052554339866,
336,pdf,1.0170980186578946,0.5861858831690298,-6.693502500861291,-0.40931484816636443
339,pdf,1.0101340146401907,0.5574081091494221,-7.941801403440408,
340,pdf,1.0081211445277038,0.6108663437475762,-10.852235924604502,
341,pdf,1.0115363322017112,0.5390329328319899,-12.769242526567183,
343,pdf,1.0113119549038705,0.5850066653759738,-9.099363606083932,-0.3503112998198308
344,pdf,1.0092922165615075,0.5919840027391899,-9.00877224933426,-0.32845743086973744
346,pdf,1.0095044034372984,0.5927912648853313,-7.146787003660391,
347,pdf,1.0076685919547965,0.6191753804204947,-7.403668891986445,
348,pdf,1.0147328862339957,0.5221763061099031,-8.980935280186712,-0.4706534233069286
350,pdf,1.0065229666738005,0.6252421610478458,-7.3358580473834785,
352,pdf,1.009357842210129,0.5775533031280795,-6.231825400004915,
356,pdf,1.0057068521693737,0.6793661730688715,-8.913441885022136,
358,pdf,1.0092287557202362,0.5943781057684304,-8.020699014778957,
359,pdf,1.0097459155852049,0.58086218962938,-10.61640876470084,
360,pdf,1.007198170682321,0.6441555513507586,-6.958536588216419,
362,pdf,1.0106357484457236,0.5574968308264268,-8.737534759509732,
363,pdf,1.0113609095231328,0.5830549227111422,-5.1335413727377395,-0.6502498045414822
364,pdf,1.0072563166263537,0.6262132631065594,-7.0304432116015345,
365,pdf,1.0109293328112317,0.5720446922655793,-7.876326799500395,-0.4187300854622873
366,pdf,1.0086804976298995,0.6467285880973821,-8.436264893289653,
367,pdf,1.0071408849385546,0.6427388911717067,-7.370952899933592,
368,pdf,1.0078568589064145,0.6391681725050777,-9.056963955279627,
369,pdf,1.0068839647803556,0.6554558689608047,-5.653548898664316,
370,pdf,1.013584866676128,0.5438137022010942,-6.642811729708695,-0.4658843241314299
371,pdf,1.0099837846380757,0.5880295153340314,-8.699595780897006,
372,pdf,1.0105512453202494,0.5594955613590981,-8.359147900439396,
373,pdf,1.0084240557190258,0.6231747548512354,-6.379887617912611,
374,pdf,1.0098917704376893,0.5614335532085059,-11.41201800478661,
375,pdf,1.006388230251197,0.6504620663349238,-6.957927298391432,
377,pdf,1.007331792804037,0.6353050975686583,-8.263358711118244,
378,pdf,1.019969381375656,0.5544251420279473,-12.487200029995124,-0.30175065498959874
379,pdf,1.0123248382274028,0.5581181919652406,-5.517882619465889,-0.40393669915434827
380,pdf,1.0095830194597608,0.5905526559168568,-7.483328106028468,
381,pdf,1.0085989232530705,0.6564565807335891,-6.733056595332167,
383,pdf,1.0095728152330825,0.6358316204794509,-9.156372298222479,
384,pdf,1.0084215335841729,0.6207477647945103,-9.169215418467724,
385,pdf,1.0074912677878123,0.6126510872094899,-8.427024426125254,
386,pdf,1.0084079933612093,0.6076535073208351,-10.985340354754804,
388,pdf,1.011504940811583,0.5789734953379897,-6.1160679350247715,-0.392969844551611
390,pdf,1.011270415476538,0.5423286455879938,-10.554367193935493,
391,pdf,1.0077599671411366,0.6127422327678457,-8.287404902370918,
392,pdf,1.0143687807267394,0.5633430931048689,-7.956392854683505,-0.32206532952379474
394,pdf,1.0083868246602956,0.6137736069811753,-7.721949246813466,
395,pdf,1.0079918606870222,0.6478858814309854,-8.629100783897254,-0.45063217750439666
397,pdf,1.0095921916426804,0.6026975766846705,-7.819907144008212,
398,pdf,1.01436959827867,0.5380051877772668,-7.176790938078209,-0.43014427843410385
400,pdf,1.012612849106699,0.56924757324993,-6.412943689187385,-0.3461532210016125
401,pdf,1.0062266135943128,0.6631764393721126,-5.30999299574128,
402,pdf,1.014182365397563,0.540388468923622,-8.397429826986158,-0.5825089292132481
403,pdf,1.010817949196221,0.578454290824644,-9.442164691618963,-0.40301369421649436
405,pdf,1.0168753674698436,0.5241967873068895,-6.313235565292375,-0.7467038686317615
406,pdf,1.010894162084141,0.5515693521017981,-11.021328669587731,
407,pdf,1.0126972366685334,0.5542197504813867,-6.883445436308375,-0.33383503109694623
408,pdf,1.0107888417008575,0.5795626413098736,-7.281260755549722,-0.49560422416605454
410,pdf,1.0089145792327334,0.6057115319616204,-6.796996228660388,
411,pdf,1.008838455824061,0.6225234694120515,-6.223397826934358,
413,pdf,1.0085977743185612,0.6537840633745534,-11.210584360035277,
414,pdf,1.00895894739778,0.6057947378439505,-4.592681329766974,-0.4742666540804552
415,pdf,1.008573960250383,0.6287163766241374,-6.970435926537683,
416,pdf,1.0093571536048371,0.6090486186042284,-6.092821869873081,
417,pdf,1.008739919868605,0.5993514645351503,-5.825404497664971,-0.398915380609973
419,pdf,1.014013398545374,0.5656905653329144,-5.236384340273492,-0.46378940116633816
420,pdf,1.0105694326634895,0.5820814423035631,-6.683189152662216,
421,pdf,1.0098298982787959,0.5871128048677684,-9.302048180648242,
422,pdf,1.0104125797609624,0.545204128327708,-8.32211731219928,
423,pdf,1.0096573033762821,0.5928816722764364,-7.051273613792237,
425,pdf,1.010224349051016,0.5581025733853742,-6.9061605449622965,
426,pdf,1.0186877088552804,0.5049344557944248,-7.005138650882994,-0.6701521009589355
429,pdf,1.0086749018744712,0.6027786957673421,-7.12929437765327,
431,pdf,1.0086395859512431,0.6259232683982596,-4.943279333551967,
432,pdf,1.008340954902774,0.633196797390315,-5.635268542792865,
433,pdf,1.0077200268373,0.67688690247107,-6.376327414070665,
434,pdf,1.0098801708892586,0.584106881710102,-8.079761184719947,
435,pdf,1.0115432973638872,0.5300311782971092,-11.021864122863857,
436,pdf,1.0094378551152197,0.5944261314306232,-6.854012849746885,
438,pdf,1.014268773984233,0.532878001975701,-9.484997173616364,-0.29815185537424016
439,pdf,1.0114537332799596,0.5522998266452234,-9.140359317187155,
440,pdf,1.0087195727931486,0.6075691252861529,-7.556750975805153,
441,pdf,1.0076921129091414,0.6570518109355571,-7.777493801043137,
443,pdf,1.0081080233303745,0.6173408442208289,-9.630763036509846,
444,pdf,1.0077472155125184,0.591408731504285,-12.216269133496654,
445,pdf,1.0175625838045848,0.519859039044779,-7.733911208199002,-0.2825720889033001
446,pdf,1.0086165958030535,0.62213673980233,-8.26354503105899,
447,pdf,1.009503998368683,0.5977616737019328,-6.7237540458681355,
449,pdf,1.009807229818665,0.5830715666587725,-8.678693803844386,
451,pdf,1.015920031700921,0.5160860751862777,-6.751358749191631,-0.5718882310246929
452,pdf,1.0130689564725694,0.5461382507289984,-7.192751105379822,-0.45635240835777235
454,pdf,1.0091993740471377,0.603766774293414,-6.584323453664635,-0.4601686520228758
455,pdf,1.008482261195653,0.6037451206350399,-8.72733005018285,
456,pdf,1.0088082390150317,0.6082249393395136,-4.976824216720962,
457,pdf,1.015056808566435,0.5259780281820712,-10.445516978524783,-0.2905403249571863
458,pdf,1.0161405617509747,0.522008628343505,-11.536842367803642,-0.2819038621024106
460,pdf,1.0127407571169187,0.5537136240335869,-7.84220890959987,-0.2997118331147577
461,pdf,1.0108615434048465,0.5353994081806781,-10.290510998308523,
462,pdf,1.009899867223789,0.5735233231959228,-8.805583489661876,
463,pdf,1.008862447132684,0.5966029081574585,-7.873781512063992,
464,pdf,1.007875201625743,0.6046948893244034,-9.18025888106176,
466,pdf,1.0083820622493673,0.6230126896902026,-8.189240383439602,
469,pdf,1.011271284475773,0.5636922582915076,-8.899463893081808,-0.3489852825982187
470,pdf,1.0164645807820034,0.5181396425286822,-8.855895110086617,-0.40341694457648947
471,pdf,1.0110558541707129,0.5405107254539192,-9.352919169378419,
473,pdf,1.0106521034652713,0.6113248831185911,-11.375199597470685,
476,pdf,1.009775387378345,0.5774372864931164,-6.483137747250695,
477,pdf,1.0160444372083832,0.5379363213972511,-5.1248640321344325,-0.33887137165309755
481,pdf,1.008906660121062,0.599504888162828,-6.371296569178125,
482,pdf,1.008647571461235,0.6151665200513454,-6.897047517967088,
483,pdf,1.0097837215185106,0.581033670595728,-8.98492928142963,
486,pdf,1.0082373932817472,0.6325534434632171,-7.400685137996703,
489,pdf,1.0085458505812797,0.6175557841737445,-7.297307202184335,
490,pdf,1.0088110416312683,0.6055765322541355,-8.211416410380194,
492,pdf,1.015217557592217,0.5220159929855631,-9.537470760383849,-0.3388046371709752
493,pdf,1.0120155857620554,0.5605481352646917,-6.030029390856827,-0.42158864087234327
495,pdf,1.0090270538099428,0.6466428286982212,-7.700083268024265,
496,pdf,1.0093722085899355,0.5961914404266098,-6.678325464501339,
498,pdf,1.0105070533880889,0.5715609374912052,-9.517520737176032,
499,pdf,1.013759005294964,0.5488636709080303,-5.9906331871057805,-0.4221058551019716
500,pdf,1.0148465882582163,0.5438332756703124,-5.846073061429801,-0.8273628155369095
502,pdf,1.0168028960587154,0.5129239354667118,-10.14471413986496,-0.40991047126979696
503,pdf,1.006836665448589,0.6827444544154545,-5.402234022753618,
504,pdf,1.0156110411113601,0.5446259267087559,-5.0521711751577625,-0.9449354371149032
505,pdf,1.0136445952340452,0.5206377348411473,-6.331553053753499,-0.360960468895704
508,pdf,1.0082241497663713,0.6129058495209698,-6.803901192924431,
509,pdf,1.0134791319906,0.5563340729463295,-6.914068889051772,-0.7656771242706664
510,pdf,1.016467459274757,0.5336833809641487,-5.9113561655968745,-0.6049109158124983
511,pdf,1.0137786890278806,0.5345982511602988,-5.343653396486066,-0.569548609628379
512,pdf,1.0139937377716646,0.5356658790612036,-7.77759566098805,-0.3479165235682362
513,pdf,1.007878559959734,0.669683406723116,-9.626188265103735,
514,pdf,1.0150754368851276,0.5237868181590497,-5.82259998034072,-0.5057338117383006
515,pdf,1.0132755998004666,0.5272252888886227,-5.477121667102679,-0.7623727294486806
516,pdf,1.0156254042100008,0.546406033716064,-5.174870707147565,-0.44723435068742323
517,pdf,1.0142424519512263,0.5490982806840399,-7.108015954766026,-0.37361158141541995
519,pdf,1.0130529278273914,0.5627675029497796,-3.7601390999423465,-1.0385010114075288
522,pdf,1.0136058445743392,0.5741908030381967,-4.311513849499449,-0.6959654013401964
524,pdf,1.0171953512760767,0.5553318045750691,-7.383481473154102,-0.2710380273742703
525,pdf,1.0061071694197876,0.6592722659507166,-5.911090663718664,
526,pdf,1.0066586132499227,0.6600977833007909,-5.306871869781528,
528,pdf,1.0110978986008856,0.5640819105652846,-8.19581706643281,-0.4886509983228984
529,pdf,1.0102227578432943,0.5765476179444846,-8.985596072915211,
530,pdf,1.0106410261389653,0.5620221990875198,-10.456270582094566,
531,pdf,1.011161366364801,0.5636097929162674,-8.95201727466314,-0.40936867057373294
532,pdf,1.0106004276292975,0.5601447716525646,-8.774549334531743,
533,pdf,1.0183116090876747,0.5591497182894489,-7.87648443779244,-0.407768242497512
534,pdf,1.0143038532193887,0.5623735840974959,-5.330764803418418,-0.7149609688004612
536,pdf,1.0150356236811804,0.5338340094021573,-9.0134050503797,-0.3824450530544168
537,pdf,1.0103936117392864,0.5475998862881474,-8.87740095031582,
538,pdf,1.0113635968580899,0.5600663240435885,-9.012650561699724,-0.3891560264221947
539,pdf,1.0084044580758191,0.606673231400793,-7.73886180804071,
541,pdf,1.0101800420190885,0.569189251557441,-8.2141620231495,
542,pdf,1.0088196658124156,0.5833885423002594,-11.135915895475023,
543,pdf,1.008483851430796,0.6548436276869636,-7.138297394571039,
